Index,ItemName,WeaponType,Stand,Walk,SwingAttack,SwingFinalAttack,StabAttack,StabFinalAttack,ShootAttack,ShootFinalAttack,desc
onehandedweapon-1974,마이크,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,"#c한손검, 한손도끼, 한손둔기, 단검, 완드, 스태프, 부채, 튜너#에 착용이 가능한 마이크이다."
onehandedweapon-2005,응가 막대,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능한 냄새나는 응가가 묻은 막대이다.
onehandedweapon-2015,해바라기,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능한 해바라기이다.
onehandedweapon-2002,눈꽃 막대,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,"#c한손검, 한손도끼, 한손둔기, 단검, 완드, 스태프, 부채, 튜너#에 착용이 가능한 눈꽃 막대이다."
onehandedweapon-1970,때밀이 수건,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,"#c아대, ESP리미터#에 착용이 가능한 목욕탕용 때밀이 수건이다."
onehandedweapon-2013,눈사람 아대,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,"#c아대, ESP리미터#에 착용이 가능한 눈사람 모양의 아대다."
onehandedweapon-1977,핸드폰,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,핸드폰
onehandedweapon-1980,고구려 활,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능한 오래전부터 전해 내려오는 활이다.
onehandedweapon-1961,왕손바닥 장갑,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,"#c아대, ESP리미터#에 착용이 가능한 손모양의 큰 장갑이다."
onehandedweapon-1991,선인장,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,"#c한손검, 한손도끼, 한손둔기, 단검, 부채, 튜너#에 착용이 가능한 귀여운 선인장이다."
onehandedweapon-2023,투지의 불꽃,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,"#c아대, ESP리미터#에 착용이 가능한 붉은 불꽃이다."
onehandedweapon-1992,신성한 불꽃,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,"#c아대, ESP리미터#에 착용이 가능한 푸른 불꽃이다."
onehandedweapon-2011,캔버스 토드백,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능한 토드백이다.
onehandedweapon-2018,응원수건1,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,응원수건이다.
onehandedweapon-2016,응원수건2,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,응원수건이다.
onehandedweapon-1964,응원수건3,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,응원수건이다.
onehandedweapon-1972,스포츠 밴드,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,"#c아대, ESP리미터#에 착용이 가능한 스포츠 밴드이다."
onehandedweapon-2009,광선 대검,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능한 광선 대검이다.
onehandedweapon-1997,선녀 부채,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,"#c한손검, 한손도끼, 한손둔기, 단검, 완드, 스태프, 부채, 튜너#에 착용이 가능한 부채이다."
onehandedweapon-1987,광선검 블루,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,"#c한손검, 한손도끼, 한손둔기, 단검, 두손검, 두손도끼, 두손둔기, 완드, 스태프, 부채, 튜너#에 착용이 가능한 푸른색 광선검이다."
onehandedweapon-2026,광선검 그린,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,"#c한손검, 한손도끼, 한손둔기, 단검, 두손검, 두손도끼, 두손둔기, 완드, 스태프, 부채, 튜너#에 착용이 가능한 녹색 광선검이다."
onehandedweapon-2017,광선검 퍼플,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,"#c한손검, 한손도끼, 한손둔기, 단검, 두손검, 두손도끼, 두손둔기, 완드, 스태프, 부채, 튜너#에 착용이 가능한 보라색 광선검이다."
onehandedweapon-2020,손가락 장갑,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,"#c한손검, 한손도끼, 한손둔기, 단검, 두손검, 두손도끼, 두손둔기, 창, 폴암, 완드, 스태프, 활, 석궁, 아대, 건틀렛 리볼버, 에인션트 보우, 부채, 튜너, 브레스 슈터#에 착용이 가능한 축구 응원용 손가락 장갑이다."
onehandedweapon-1999,바람개비,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능한 바람개비이다.
onehandedweapon-1979,개구리 아대,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,"#c아대, ESP리미터#에 착용이 가능한 귀여운 개구리 모양의 장갑이다."
onehandedweapon-1985,꼬꼬닭,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능한 닭이다.
onehandedweapon-2019,빨간색 연필,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능한 연필이다.
onehandedweapon-2010,등밀이 솔,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,"#c한손검, 한손도끼, 한손둔기, 단검, 완드, 스태프, 아대, ESP리미터, 부채, 튜너#에 착용이 가능한 등밀이 솔이다."
onehandedweapon-1998,깃털봉,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,"#c한손검, 한손도끼, 한손둔기, 단검, 완드, 스태프, 부채, 튜너#에 착용이 가능한 깃털봉이다."
onehandedweapon-2022,호박 지팡이,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,"#c한손검, 한손도끼, 한손둔기, 단검, 두손검, 두손도끼, 두손둔기, 창, 폴암, 완드, 스태프, 활, 석궁, 아대, 건틀렛 리볼버, 에인션트 보우, 부채, 튜너, 브레스 슈터#에 착용이 가능한 대롱대롱 호박이 달린 지팡이다."
onehandedweapon-1995,동키동키,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능한 귀여운 친구 동키다.
onehandedweapon-2000,피자프라이팬,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,"#c한손검, 한손도끼, 한손둔기, 단검, 완드, 스태프, 아대, ESP리미터, 부채, 튜너#에 착용이 가능한 피자프라이팬이다."
onehandedweapon-2027,크리스마스 벨,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,"#c한손검, 한손도끼, 한손둔기, 단검, 두손검, 두손도끼, 두손둔기, 창, 폴암, 완드, 스태프, 활, 석궁, 아대, 건틀렛 리볼버, 에인션트 보우, 부채, 튜너, 브레스 슈터#에 착용이 가능한 크리스마스에 장식할 수 있는 벨이다. "
onehandedweapon-1962,초콜릿 단지,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,"#c한손검, 한손도끼, 한손둔기, 단검, 완드, 스태프, 아대, ESP리미터, 부채, 튜너#에 착용이 가능한 초콜릿이 가득 들어있는 단지다."
onehandedweapon-1978,거대한 롤리팝,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능한 거대한 롤리팝이다.
onehandedweapon-2012,여의봉,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,"#c한손검, 한손도끼, 한손둔기, 단검, 두손검, 두손도끼, 두손둔기, 창, 폴암, 완드, 스태프, 활, 석궁, 아대, 건틀렛 리볼버, 체인, 매직 건틀렛, 에인션트 보우, 부채, 튜너, 브레스 슈터#에 착용이 가능한 손오공의 최강 무기 여의봉이다."
onehandedweapon-2021,웡키의 나뭇잎,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,"#c한손검, 한손도끼, 한손둔기, 단검, 두손검, 두손도끼, 두손둔기, 창, 폴암, 완드, 스태프, 활, 석궁, 아대, 건틀렛 리볼버, 에인션트 보우, 부채, 튜너, 브레스 슈터#에 착용이 가능한 요정 웡키가 사용한 나뭇잎이다."
onehandedweapon-1990,레드 로즈,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능한 장미꽃이다.
onehandedweapon-2378,야누스의 검,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,"#c모든 무기#에 착용 가능한 반쪽 천사, 반쪽 악마 야누스의 찬란한 검이다. "
onehandedweapon-2625,샤키엘의 검,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용 가능한 천사 샤키엘의 성스러운 검이다.
onehandedweapon-2652,물개쿠션(흰색),none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능한 귀여운 물개쿠션이다.
onehandedweapon-2592,저팔계 무기,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,"#c한손검, 한손도끼, 한손둔기, 단검, 두손검, 두손도끼, 두손둔기, 창, 폴암, 완드, 스태프, 활, 석궁, 아대, 건틀렛 리볼버, 체인, 매직 건틀렛, 에인션트 보우, 부채, 튜너, 브레스 슈터#에 착용이 가능한 저팔계 무기이다."
onehandedweapon-2607,내 친구 야옹이,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능한 귀여운 고양이다.
onehandedweapon-2447,하트 지팡이,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,"#c한손검, 한손도끼, 한손둔기, 단검, 완드, 스태프, 부채, 튜너#에 착용이 가능한 하트 지팡이다."
onehandedweapon-2573,강철주먹 아대,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,"#c아대, ESP리미터#에 착용이 가능한 강철주먹 아대이다."
onehandedweapon-2415,코브라 스태프,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,"#c완드, 스태프#에 착용이 가능한 코브라 스태프이다."
onehandedweapon-2588,얼음 눈꽃반지,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,"#c한손검, 한손도끼, 한손둔기, 단검, 두손검, 두손도끼, 두손둔기, 창, 폴암, 완드, 스태프, 활, 석궁, 아대, 건틀렛 리볼버, 에인션트 보우, 부채, 튜너, 브레스 슈터#에 착용이 가능한 얼음 눈꽃반지다."
onehandedweapon-2133,샬랄라 요술봉,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,"#c한손검, 한손도끼, 한손둔기, 단검, 두손검, 두손도끼, 두손둔기, 창, 폴암, 완드, 스태프, 활, 석궁, 아대, 건틀렛 리볼버, 에인션트 보우, 부채, 튜너, 브레스 슈터#에 착용이 가능한 마법의 요술봉이다."
onehandedweapon-2654,부러진 검,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,"#c한손검, 한손도끼, 한손둔기, 단검, 부채, 튜너#에 착용이 가능한 부러진 검이다."
onehandedweapon-2036,괴물손 아대,none,stand1,walk1,"swingO1,swingO2,swingO3",,"stabO1,stabO2",,,,"#c아대, ESP리미터#에 착용이 가능한 괴물손 아대이다."
onehandedweapon-2353,타니아 소드,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,"#c한손검, 한손도끼, 한손둔기, 단검, 두손검, 두손도끼, 두손둔기, 창, 폴암, 완드, 스태프, 활, 석궁, 아대, 건틀렛 리볼버, 에인션트 보우, 부채, 튜너, 브레스 슈터#에 착용이 가능한 타니아 소드이다."
onehandedweapon-2231,머큐리 소드,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,"#c한손검, 한손도끼, 한손둔기, 단검, 두손검, 두손도끼, 두손둔기, 창, 폴암, 완드, 스태프, 활, 석궁, 아대, 건틀렛 리볼버, 에인션트 보우, 부채, 튜너, 브레스 슈터#에 착용이 가능한 머큐리 소드이다."
onehandedweapon-2557,사신의 검,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,"#c두손검, 두손도끼, 두손둔기, 창, 폴암, 스태프#에 착용이 가능한 사신의 검이다."
onehandedweapon-2064,레인보우 스타,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능한 무기이다.
onehandedweapon-2608,자칼,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능한 무기이다.
onehandedweapon-2306,코알라 인형,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,"#c한손검, 한손도끼, 한손둔기, 단검, 두손검, 두손도끼, 두손둔기, 창, 폴암, 완드, 스태프, 활, 석궁, 아대, 건틀렛 리볼버, 에인션트 보우, 부채, 튜너, 브레스 슈터#에 착용이 가능한 무기이다."
onehandedweapon-2280,내 친구 JY,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능한 무기이다.
onehandedweapon-2164,크리스마스 트리반지,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능한 무기이다.
onehandedweapon-2707,내 친구 SH,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능한 무기이다.
onehandedweapon-2161,하늘색 구름베개,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,"#c한손검, 한손도끼, 한손둔기, 단검, 두손검, 두손도끼, 두손둔기, 창, 폴암, 완드, 스태프, 활, 석궁, 아대, 건틀렛 리볼버, 에인션트 보우, 부채, 튜너, 브레스 슈터#에 착용이 가능한 무기이다."
onehandedweapon-2631,다크 세라핌,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능한 무기이다.
onehandedweapon-2337,까칠한 오리씨,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,"#c한손검, 한손도끼, 한손둔기, 단검, 두손검, 두손도끼, 두손둔기, 창, 폴암, 완드, 스태프, 활, 석궁, 아대, 건틀렛 리볼버, 에인션트 보우, 부채, 튜너, 브레스 슈터#에 착용이 가능한 무기이다."
onehandedweapon-2684,아이돌스타 롤리팝,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능한 무기이다.
onehandedweapon-2084,핑크 세라핌,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능한 무기이다.
onehandedweapon-2678,레인보우 세이버,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,"#c한손검, 한손도끼, 한손둔기, 단검, 두손검, 두손도끼, 두손둔기, 창, 폴암, 완드, 스태프, 활, 석궁, 아대, 건틀렛 리볼버, 에인션트 보우, 부채, 튜너, 브레스 슈터#에 착용이 가능하며, 요일에 따라 무기색이 변한다.(월- 빨강색, 화-주황색, 수- 연두색, 목- 파랑색, 금- 보라색, 토- 검은색, 일-흰색)"
onehandedweapon-2574,메이플걸 완드,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,"#c한손검, 한손도끼, 한손둔기, 단검, 두손검, 두손도끼, 두손둔기, 창, 폴암, 완드, 스태프, 활, 석궁, 아대, 너클, 건, 건틀렛 리볼버, 에인션트 보우, 부채, 튜너, 브레스 슈터#에 착용이 가능한 무기이다."
onehandedweapon-2712,날아라 파랑새!,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능한 무기이다.
onehandedweapon-2568,아기코끼리 잠보,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,"#c한손검, 한손도끼, 한손둔기, 단검, 두손검, 두손도끼, 두손둔기, 창, 폴암, 완드, 스태프, 활, 석궁, 아대, 너클, 건, 건틀렛 리볼버, 에인션트 보우, 부채, 튜너, 브레스 슈터#에 착용이 가능한 무기이다."
onehandedweapon-2546,할로윈 테디,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능한 무기이다.
onehandedweapon-2587,블리자드 스틱,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능한 무기이다.
onehandedweapon-2464,플루토 레전드 홀,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,"#c한손검, 한손도끼, 한손둔기, 단검, 두손검, 두손도끼, 두손둔기, 창, 폴암, 완드, 스태프, 활, 석궁, 아대, 너클, 건, 건틀렛 리볼버, 에인션트 보우, 부채, 튜너, 브레스 슈터#에 착용이 가능한 무기이다."
onehandedweapon-2047,더키 튜브,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능한 무기이다.
onehandedweapon-2254,레인보우 브러쉬,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능한 무기이다.
onehandedweapon-2683,돌고래 인형,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,"#c한손검, 한손도끼, 한손둔기, 단검, 두손검, 두손도끼, 두손둔기, 창, 폴암, 완드, 스태프, 활, 석궁, 아대, 너클, 건, 건틀렛 리볼버, 에인션트 보우, 부채, 튜너, 브레스 슈터#에 착용이 가능한 무기이다."
onehandedweapon-2209,루돌프,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,"#c한손검, 한손도끼, 한손둔기, 단검, 두손검, 두손도끼, 두손둔기, 창, 폴암, 완드, 스태프, 활, 석궁, 아대, 건틀렛 리볼버, 에인션트 보우, 부채, 튜너, 브레스 슈터#에 착용이 가능한 무기이다."
onehandedweapon-2072,바니 우산,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능한 무기이다.
onehandedweapon-2288,미하일의 수호,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능한 무기이다.
onehandedweapon-2171,오즈의 수호,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능한 무기이다.
onehandedweapon-2223,이리나의 수호,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능한 무기이다.
onehandedweapon-2359,로얄 레인보우 우산,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능한 무기이다.
onehandedweapon-2218,컴퓨터용 수성 싸인펜,none,stand1,walk1,"swingO1,swingO2,swingO3",swingOF,"stabO1,stabO2",stabOF,"shoot1,shoot2",shootF,#c모든 무기#에 착용이 가능한 무기이다.
